AdvA,time,rssi
42:1c:99:64:00:04,339,-64
42:1c:99:64:00:04,342,-62
42:1c:99:64:00:04,343,-66
42:1c:99:64:00:04,343,-64
42:1c:99:64:00:04,344,-64
42:1c:99:64:00:04,345,-64
42:1c:99:64:00:04,345,-64
42:1c:99:64:00:04,345,-70
42:1c:99:64:00:04,346,-62
42:1c:99:64:00:04,346,-62
42:1c:99:64:00:04,347,-64
42:1c:99:64:00:04,348,-66
42:1c:99:64:00:04,348,-70
42:1c:99:64:00:04,348,-64
42:1c:99:64:00:04,348,-64
42:1c:99:64:00:04,349,-64
42:1c:99:64:00:04,349,-64
42:1c:99:64:00:04,349,-64
42:1c:99:64:00:04,350,-64
42:1c:99:64:00:04,350,-64
42:1c:99:64:00:04,351,-64
42:1c:99:64:00:04,352,-66
42:1c:99:64:00:04,352,-60
42:1c:99:64:00:04,352,-64
42:1c:99:64:00:04,352,-70
42:1c:99:64:00:04,353,-64
42:1c:99:64:00:04,353,-64
42:1c:99:64:00:04,355,-64
42:1c:99:64:00:04,356,-64
42:1c:99:64:00:04,357,-64
42:1c:99:64:00:04,357,-64
42:1c:99:64:00:04,358,-64
42:1c:99:64:00:04,358,-64
42:1c:99:64:00:04,359,-62
42:1c:99:64:00:04,359,-64
42:1c:99:64:00:04,359,-99
42:1c:99:64:00:04,360,-64
42:1c:99:64:00:04,360,-66
42:1c:99:64:00:04,361,-102
42:1c:99:64:00:04,361,-66
42:1c:99:64:00:04,362,-70
42:1c:99:64:00:04,363,-62
42:1c:99:64:00:04,363,-62
42:1c:99:64:00:04,363,-64
42:1c:99:64:00:04,363,-64
42:1c:99:64:00:04,364,-64
42:1c:99:64:00:04,364,-64
42:1c:99:64:00:04,365,-64
42:1c:99:64:00:04,365,-64
42:1c:99:64:00:04,366,-64
3f:18:2c:89:48:97,366,-95
42:1c:99:64:00:04,366,-70
42:1c:99:64:00:04,367,-64
42:1c:99:64:00:04,368,-64
42:1c:99:64:00:04,368,-64
42:1c:99:64:00:04,368,-64
42:1c:99:64:00:04,369,-64
42:1c:99:64:00:04,369,-64
42:1c:99:64:00:04,369,-70
42:1c:99:64:00:04,370,-64
42:1c:99:64:00:04,371,-62
42:1c:99:64:00:04,371,-64
42:1c:99:64:00:04,372,-64
42:1c:99:64:00:04,372,-64
42:1c:99:64:00:04,373,-64
42:1c:99:64:00:04,373,-64
42:1c:99:64:00:04,373,-64
42:1c:99:64:00:04,374,-64
42:1c:99:64:00:04,374,-64
42:1c:99:64:00:04,374,-64
42:1c:99:64:00:04,376,-62
42:1c:99:64:00:04,376,-64
42:1c:99:64:00:04,376,-64
42:1c:99:64:00:04,377,-64
42:1c:99:64:00:04,377,-64
42:1c:99:64:00:04,378,-64
42:1c:99:64:00:04,379,-62
42:1c:99:64:00:04,379,-64
42:1c:99:64:00:04,380,-64
42:1c:99:64:00:04,380,-64
42:1c:99:64:00:04,380,-64
42:1c:99:64:00:04,381,-69
42:1c:99:64:00:04,382,-64
42:1c:99:64:00:04,382,-64
42:1c:99:64:00:04,382,-60
42:1c:99:64:00:04,384,-63
42:1c:99:64:00:04,384,-64
42:1c:99:64:00:04,384,-64
42:1c:99:64:00:04,385,-64
42:1c:99:64:00:04,385,-63
42:1c:99:64:00:04,385,-70
42:1c:99:64:00:04,386,-64
42:1c:99:64:00:04,386,-64
42:1c:99:64:00:04,387,-66
42:1c:99:64:00:04,388,-64
42:1c:99:64:00:04,389,-64
42:1c:99:64:00:04,390,-64
42:1c:99:64:00:04,390,-64
42:1c:99:64:00:04,391,-64
42:1c:99:64:00:04,391,-64
42:1c:99:64:00:04,392,-62
42:1c:99:64:00:04,393,-64
42:1c:99:64:00:04,393,-64
42:1c:99:64:00:04,393,-64
42:1c:99:64:00:04,394,-64
42:1c:99:64:00:04,394,-64
42:1c:99:64:00:04,395,-64
42:1c:99:64:00:04,395,-64
42:1c:99:64:00:04,396,-62
42:1c:99:64:00:04,396,-62
42:1c:99:64:00:04,396,-64
42:1c:99:64:00:04,397,-64
